Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7955, 1, 0.00, 793.16
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 7963, 1, 0.00, 282.45
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 1005, 7963, 1, 0.00, 46.98
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 1005, 7963, 1, 0.00, 76.48
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 7963, 1, 0.00, 958.76
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 1005, 7963, 1, 0.00, 99.97
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 1005, 7947, 1, 0.00, 2703.34
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7959, 1, 0.00, 449.99
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 7959, 1, 0.00, 295.30
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 7959, 1, 0.00, 534.49
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 1005, 7959, 1, 0.00, 991.76
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7964, 1, 0.00, 5.67
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 1005, 7964, 1, 0.00, 1421.58
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 1005, 7964, 1, 0.00, 596.36
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 1005, 7921, 1, 0.00, 2769.40
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7908, 1, 0.00, 1170.29
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 7908, 1, 0.00, 81.89
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 7908, 1, 0.00, 1364.17
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7962, 1, 0.00, 485.16
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 7962, 1, 0.00, 307.60
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 1005, 7962, 1, 0.00, 95.71
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 7962, 1, 0.00, 1189.02
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 1005, 7962, 1, 0.00, 122.77
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 1005, 7912, 1, 0.00, 191.80
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 1005, 7912, 1, 0.00, 397.10
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 802, 1005, 7912, 1, 0.00, 1738.78
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7943, 1, 0.00, 85.07
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 7943, 1, 0.00, 510.10
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 1005, 7943, 1, 0.00, 679.92
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 7943, 1, 0.00, 1529.98
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 1005, 7943, 1, 0.00, 254.89
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7974, 1, 0.00, 614.58
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 7974, 1, 0.00, 347.12
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 1005, 7974, 1, 0.00, 86.78
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 7974, 1, 0.00, 1272.43
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 1005, 7974, 1, 0.00, 144.55
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 1005, 7974, 1, 0.00, 79.40
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 8060, 1, 0.00, 170.62
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 8060, 1, 0.00, 80.99
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 1005, 8060, 1, 0.00, 13.37
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 1005, 8060, 1, 0.00, 30.66
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 1005, 8060, 1, 0.00, 23.59
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 8060, 1, 0.00, 312.14
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 1005, 8060, 1, 0.00, 15.73
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 1005, 8060, 1, 0.00, 18.08
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 1005, 8060, 1, 0.00, 121.09
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7950, 1, 0.00, 804.51
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 7950, 1, 0.00, 374.02
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 1005, 7950, 1, 0.00, 61.67
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 1005, 7950, 1, 0.00, 141.76
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 1005, 7950, 1, 0.00, 108.92
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 7950, 1, 0.00, 1441.63
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 1005, 7950, 1, 0.00, 250.68
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 1005, 7950, 1, 0.00, 261.89
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 1005, 7950, 1, 0.00, 559.43
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 1005, 7969, 1, 0.00, 1650.93
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 610, 1005, 7969, 1, 0.00, 8.46
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7948, 1, 0.00, 1217.54
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 1005, 7948, 1, 0.00, 21.89
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 1005, 7948, 1, 0.00, 296.23
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 1005, 7948, 1, 0.00, 279.81
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 182, 1005, 7948, 1, 0.00, 71.32
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 7910, 1, 0.00, 0.58
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2034, 7910, 1, 0.00, 0.44
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7910, 1, 0.00, 1.28
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 7965, 1, 0.00, 0.60
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2034, 7965, 1, 0.00, 0.34
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2034, 7965, 1, 0.00, 0.10
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7965, 1, 0.00, 1.26
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 2034, 7968, 1, 0.00, 2.30
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 8009, 1, 0.00, 0.66
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2034, 8009, 1, 0.00, 0.26
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2034, 8009, 1, 0.00, 0.05
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 8009, 1, 0.00, 0.24
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 2034, 8009, 1, 0.00, 0.52
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 182, 2034, 8009, 1, 0.00, 0.57
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 861, 2034, 7928, 1, 0.00, 2.30
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 7973, 1, 0.00, 0.47
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2034, 7973, 1, 0.00, 0.46
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 2034, 7973, 1, 0.00, 0.03
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7973, 1, 0.00, 1.18
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2034, 7973, 1, 0.00, 0.16
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 300, 2034, 7993, 1, 0.00, 2.30
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 7979, 1, 0.00, 0.90
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7979, 1, 0.00, 0.22
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2034, 7979, 1, 0.00, 0.07
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2034, 7979, 1, 0.00, 1.11
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2034, 7929, 1, 0.00, 0.21
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7929, 1, 0.00, 1.08
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 187, 2034, 7929, 1, 0.00, 1.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 155, 2034, 7952, 1, 0.00, 0.20
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 2034, 7952, 1, 0.00, 1.64
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 2034, 7952, 1, 0.00, 0.30
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 2034, 7952, 1, 0.00, 0.05
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 809, 2034, 7952, 1, 0.00, 0.11
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 7971, 1, 0.00, 0.63
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2034, 7971, 1, 0.00, 0.26
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2034, 7971, 1, 0.00, 0.08
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7971, 1, 0.00, 1.33
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2034, 7996, 1, 0.00, 0.05
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 2034, 7996, 1, 0.00, 2.25
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 8030, 1, 0.00, 0.19
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2034, 8030, 1, 0.00, 0.11
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 8030, 1, 0.00, 1.22
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 2034, 8030, 1, 0.00, 0.78
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 7934, 1, 0.00, 0.37
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2034, 7934, 1, 0.00, 0.18
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 2034, 7934, 1, 0.00, 0.03
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 2034, 7934, 1, 0.00, 0.07
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2034, 7934, 1, 0.00, 0.05
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7934, 1, 0.00, 0.90
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2034, 7934, 1, 0.00, 0.03
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 2034, 7934, 1, 0.00, 0.04
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2034, 7934, 1, 0.00, 0.27
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 2034, 7934, 1, 0.00, 0.36
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 7976, 1, 0.00, 0.53
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2034, 7976, 1, 0.00, 0.28
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 2034, 7976, 1, 0.00, 0.34
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7976, 1, 0.00, 1.14
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 7922, 1, 0.00, 0.47
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2034, 7922, 1, 0.00, 0.09
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 7922, 1, 0.00, 0.58
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2034, 7922, 1, 0.00, 0.07
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 187, 2034, 7922, 1, 0.00, 0.28
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2034, 7922, 1, 0.00, 0.81
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2034, 8010, 1, 0.00, 0.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2034, 8010, 1, 0.00, 0.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2034, 8010, 1, 0.00, 0.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2034, 8010, 1, 0.00, 0.19
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 300, 2034, 8010, 1, 0.00, 1.93
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 40, 401, 2034, 8010, 1, 0.00, 0.03
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 40, 402, 2034, 8010, 1, 0.00, 0.04
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 40, 435, 2034, 8010, 1, 0.00, 0.08
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2034, 8028, 1, 0.00, 0.08
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 600, 2034, 8028, 1, 0.00, 0.18
